acquired,plot,blue,green,red,nir,row,panel,Date,Treatment,Block,PM_severity,DM_severity,total_dis,geometry,centroid,DM_inc,PM_inc
20220622,168,0.0644933333333333,0.0914333333333333,0.0997466666666666,0.3101133333333333,11,8,2022-06-22,24.0,DM,0.0,0.1,0.5,"POLYGON ((-77.01588053518785 42.87866183943575, -77.01597236518177 42.8786788994368, -77.01596931542488 42.87868761782262, -77.01587748541867 42.878670557819405, -77.01588053518785 42.87866183943575))",POINT (-77.01592492530317 42.87867472862873),10.0,0.0
20220622,169,0.0623393939393939,0.0893060606060606,0.0937939393939394,0.3001333333333333,11,9,2022-06-22,16.0,DM,0.0,0.0,0.35,"POLYGON ((-77.01597236518177 42.8786788994368, -77.01606746517552 42.87869664943785, -77.01606441543134 42.87870536782594, -77.01596931542488 42.87868761782262, -77.01597236518177 42.8786788994368))",POINT (-77.01601839030324 42.878692133630885),0.0,0.0
20220622,170,0.0580923076923076,0.0839846153846153,0.0874730769230769,0.2889269230769231,11,10,2022-06-22,17.0,DM,0.0,0.0,0.85,"POLYGON ((-77.01606746517552 42.87869664943785, -77.01614756517023 42.87871178943876, -77.01614451543675 42.878720507828724, -77.01606441543134 42.87870536782594, -77.01606746517552 42.87869664943785))",POINT (-77.0161059903033 42.878708578632896),0.0,0.0
20220622,171,0.0644481481481481,0.0915185185185185,0.0989518518518518,0.2844444444444444,11,11,2022-06-22,3.0,DM,0.0,0.0,1.0,"POLYGON ((-77.01614756517023 42.87871178943876, -77.01622886516492 42.878727219439675, -77.0162258154423 42.878735937831586, -77.01614451543675 42.878720507828724, -77.01614756517023 42.87871178943876))",POINT (-77.01618669030343 42.87872386363476),0.0,0.0
20220622,172,0.06129,0.08653,0.0909333333333333,0.27371,11,12,2022-06-22,11.0,DM,0.0,0.0,3.8,"POLYGON ((-77.01622886516492 42.878727219439675, -77.01631787515906 42.87874451944068, -77.0163148254483 42.87875323783468, -77.0162258154423 42.878735937831586, -77.01622886516492 42.878727219439675))",POINT (-77.01627184530345 42.878740228636715),0.0,0.0
20220622,173,0.0647185185185185,0.090337037037037,0.0986333333333333,0.2631,11,13,2022-06-22,18.0,DM,0.0,0.0,1.3,"POLYGON ((-77.01631787515906 42.87874451944068, -77.01640118515346 42.878754629441616, -77.01639813545408 42.8787633478376, -77.0163148254483 42.87875323783468, -77.01631787515906 42.87874451944068))",POINT (-77.01635800530416 42.878753933638805),0.0,0.0
20220622,174,0.0644392857142857,0.0910714285714285,0.100725,0.2605857142857142,11,14,2022-06-22,24.0,DM,0.0,0.0,3.2,"POLYGON ((-77.01640118515346 42.878754629441616, -77.01648266514822 42.87877621944252, -77.01647961545946 42.87878493784044, -77.01639813545408 42.8787633478376, -77.01640118515346 42.878754629441616))",POINT (-77.01644040030317 42.87876978364047),0.0,0.0
20220622,175,0.0579266666666666,0.0818166666666666,0.0843,0.2677333333333333,11,15,2022-06-22,15.0,DM,0.0,0.0,3.0,"POLYGON ((-77.01648266514822 42.87877621944252, -77.01656534514277 42.87879160944345, -77.01656229546505 42.87880032784333, -77.01647961545946 42.87878493784044, -77.01648266514822 42.87877621944252))",POINT (-77.01652248030379 42.87878827364252),0.0,0.0
20220622,176,0.05659375,0.080546875,0.082325,0.27825,11,16,2022-06-22,7.0,DM,0.0,0.0,0.6,"POLYGON ((-77.01656534514277 42.87879160944345, -77.01666635513614 42.8788111494446, -77.0166633054719 42.878819867846865, -77.01656229546505 42.87880032784333, -77.01656534514277 42.87879160944345))",POINT (-77.01661432530373 42.87880573864462),0.0,0.0
20220622,177,0.0622382352941176,0.0912147058823529,0.0965088235294117,0.3341882352941177,12,1,2022-06-22,17.0,DM,0.0,0.0,1.2,"POLYGON ((-77.01526235955917 42.8785692302494, -77.01536103955267 42.87858868025048, -77.01535798105279 42.87859739698072, -77.01525930104614 42.878577946977295, -77.01526235955917 42.8785692302494))",POINT (-77.01531017030244 42.87858331361453),0.0,0.0
20220622,178,0.0593965517241379,0.0876275862068965,0.0906965517241379,0.3409068965517241,12,2,2022-06-22,20.0,DM,0.0,0.0,0.7,"POLYGON ((-77.01536103955267 42.87858868025048, -77.01544545177592 42.878603581798245, -77.01544239328734 42.87861229853048, -77.01535798105279 42.87859739698072, -77.01536103955267 42.87858868025048))",POINT (-77.01540171641714 42.87860048939008),0.0,0.0
20220622,179,0.0573551724137931,0.0861965517241379,0.0889137931034482,0.3351551724137931,12,3,2022-06-22,14.0,DM,0.0,0.0,2.2,"POLYGON ((-77.01544545177592 42.878603581798245, -77.01553029248014 42.878620153654076, -77.01552723400286 42.87862887038835, -77.01544239328734 42.87861229853048, -77.01544545177592 42.878603581798245))",POINT (-77.0154863428864 42.87861622609286),0.0,0.0
20220622,180,0.0622172413793103,0.0917793103448275,0.0977931034482758,0.3291448275862069,12,4,2022-06-22,23.0,DM,0.0,0.0,0.35,"POLYGON ((-77.01553029248014 42.878620153654076, -77.01561963704027 42.87863787789599, -77.01561657857489 42.87864659463236, -77.01552723400286 42.87862887038835, -77.01553029248014 42.878620153654076))",POINT (-77.0155734355243 42.87863337414275),0.0,0.0
20220622,181,0.0594903225806451,0.0877709677419354,0.0892419354838709,0.3293290322580645,12,5,2022-06-22,16.0,DM,0.0,0.0,0.4,"POLYGON ((-77.01561963704027 42.87863787789599, -77.01571173139162 42.87865432186411, -77.01570867293857 42.87866303860267, -77.01561657857489 42.87864659463236, -77.01561963704027 42.87863787789599))",POINT (-77.0156641549863 42.87865045824888),0.0,0.0
20220622,182,0.0617285714285714,0.0909821428571428,0.0978428571428571,0.3114892857142857,12,6,2022-06-22,12.0,DM,0.0,0.0,1.2,"POLYGON ((-77.01571173139162 42.87865432186411, -77.01579523952412 42.87866967025535, -77.01579218108225 42.87867838699591, -77.01570867293857 42.87866303860267, -77.01571173139162 42.87865432186411))",POINT (-77.01575195623406 42.8786663544296),0.0,0.0
20220622,183,0.0630620689655172,0.091003448275862,0.0992724137931034,0.3008379310344827,12,7,2022-06-22,7.0,DM,0.0,0.0,0.65,"POLYGON ((-77.01579523952412 42.87866967025535, -77.0158817695184 42.87868579025632, -77.01587871108809 42.87869450699891, -77.01579218108225 42.87867838699591, -77.01579523952412 42.87866967025535))",POINT (-77.01583697530309 42.878682088626704),0.0,0.0
20220622,184,0.0595310344827586,0.0854827586206896,0.0889103448275862,0.302503448275862,12,8,2022-06-22,4.0,DM,0.0,0.0,0.9,"POLYGON ((-77.0158817695184 42.87868579025632, -77.01597256951241 42.878703310257336, -77.01596951109421 42.8787120270021, -77.01587871108809 42.87869450699891, -77.0158817695184 42.87868579025632))",POINT (-77.01592564030312 42.87869890862874),0.0,0.0
20220622,185,0.0557666666666666,0.08187,0.0815566666666666,0.3039566666666666,12,9,2022-06-22,10.0,DM,0.0,0.0,0.85,"POLYGON ((-77.01597256951241 42.878703310257336, -77.01606390950641 42.87872082025835, -77.0160608511004 42.87872953700529, -77.01596951109421 42.8787120270021, -77.01597256951241 42.878703310257336))",POINT (-77.01601671030319 42.87871642363084),0.0,0.0
20220622,186,0.057537037037037,0.0821444444444444,0.0833703703703703,0.2837703703703704,12,10,2022-06-22,15.0,DM,0.0,0.0,0.85,"POLYGON ((-77.01606390950641 42.87872082025835, -77.01614290950121 42.87873565025924, -77.01613985110576 42.87874436700805, -77.0160608511004 42.87872953700529, -77.01606390950641 42.87872082025835))",POINT (-77.01610188030334 42.87873259363281),0.0,0.0
20220622,187,0.0620241379310344,0.0873655172413793,0.0935206896551724,0.2785,12,11,2022-06-22,18.0,DM,0.0,0.0,1.45,"POLYGON ((-77.01614290950121 42.87873565025924, -77.0162288594956 42.878752430260185, -77.01622580111157 42.878761147011055, -77.01613985110576 42.87874436700805, -77.01614290950121 42.87873565025924))",POINT (-77.01618435530337 42.878748398634706),0.0,0.0
20220622,188,0.0606357142857142,0.0864107142857142,0.0933857142857143,0.2666285714285714,12,12,2022-06-22,21.0,DM,0.0,0.0,0.85,"POLYGON ((-77.0162288594956 42.878752430260185, -77.01631728948976 42.87876923026117, -77.01631423111756 42.87877794701414, -77.01622580111157 42.878761147011055, -77.0162288594956 42.878752430260185))",POINT (-77.01627154530347 42.87876518863671),0.0,0.0
20220622,189,0.0606870967741935,0.0842774193548387,0.0903096774193548,0.2680032258064516,12,13,2022-06-22,8.0,DM,0.0,0.0,0.5,"POLYGON ((-77.01631728948976 42.87876923026117, -77.01640423948407 42.87878638026216, -77.01640118112346 42.87879509701718, -77.01631423111756 42.87877794701414, -77.01631728948976 42.87876923026117))",POINT (-77.0163592353035 42.87878216363872),0.0,0.0
20220622,190,0.059072,0.084188,0.088068,0.27344,12,14,2022-06-22,2.0,DM,0.0,0.0,0.95,"POLYGON ((-77.01640423948407 42.87878638026216, -77.016481199479 42.878801150263016, -77.01647814112866 42.878809867019875, -77.01640118112346 42.87879509701718, -77.01640423948407 42.87878638026216))",POINT (-77.01644119030368 42.87879812364064),0.0,0.0
20220622,191,0.055325,0.079778125,0.08214375,0.2731,12,15,2022-06-22,6.0,DM,0.0,0.025,0.625,"POLYGON ((-77.016481199479 42.878801150263016, -77.01657095947306 42.87881573026402, -77.01656790113478 42.87882444702302, -77.01647814112866 42.878809867019875, -77.016481199479 42.878801150263016))",POINT (-77.01652455030398 42.87881279864261),0.0,0.0
20220622,192,0.0582757575757575,0.0832121212121212,0.0851848484848484,0.2789545454545454,12,16,2022-06-22,22.0,DM,0.0,0.0,1.15,"POLYGON ((-77.01657095947306 42.87881573026402, -77.01666583946682 42.87883558026509, -77.01666278114115 42.878844297026326, -77.01656790113478 42.87882444702302, -77.01657095947306 42.87881573026402))",POINT (-77.01661687030358 42.87883001364464),0.0,0.0
20220622,193,0.0637375,0.09269375,0.1025375,0.328371875,13,1,2022-06-22,26.0,PM,0.0,0.0,0.3,"POLYGON ((-77.01526115636563 42.87859365964385, -77.01536132635903 42.878612559644985, -77.01535827424648 42.878621277586255, -77.01525810423969 42.878602377582745, -77.01526115636563 42.87859365964385))",POINT (-77.01530971530254 42.87860746861453),0.0,0.0
20220622,195,0.0588413793103448,0.0865206896551724,0.0892689655172413,0.3284413793103448,13,3,2022-06-22,9.0,PM,0.0,0.175,0.575,"POLYGON ((-77.01544713635339 42.87862867964595, -77.01553509634759 42.878645099646924, -77.01553204425825 42.87865381759233, -77.0154440842523 42.87863739758926, -77.01544713635339 42.87862867964595))",POINT (-77.01548959030278 42.8786412486187),0.0,0.0
20220622,197,0.0605233333333333,0.08845,0.0927166666666666,0.3243933333333333,13,5,2022-06-22,33.0,PM,0.0,0.0,0.35,"POLYGON ((-77.01562202634186 42.87866157964789, -77.015711096336 42.878678359648895, -77.01570804427018 42.878687077598464, -77.01561897426413 42.87867029759536, -77.01562202634186 42.87866157964789))",POINT (-77.01566503530289 42.87867432862272),0.0,0.0
20220622,199,0.0658965517241379,0.0929275862068965,0.1022448275862069,0.2941862068965517,13,7,2022-06-22,35.0,PM,0.0,0.1,0.55,"POLYGON ((-77.01579511633047 42.87869391964983, -77.01588135632477 42.878710159650794, -77.0158783042817 42.87871887760439, -77.01579206427587 42.878702637601386, -77.01579511633047 42.87869391964983))",POINT (-77.01583671030308 42.878706398626676),0.0,0.0
20220622,201,0.0573870967741935,0.0822516129032258,0.0835,0.2978838709677419,13,9,2022-06-22,31.0,PM,0.0,0.0,1.15,"POLYGON ((-77.01597254631876 42.87872742965183, -77.0160618963129 42.87874407965283, -77.01605884429395 42.87875279761072, -77.01596949428789 42.878736147607604, -77.01597254631876 42.87872742965183))",POINT (-77.01601569530327 42.87874011363083),0.0,0.0
20220622,203,0.0566892857142857,0.0823571428571428,0.0850214285714285,0.2726607142857142,13,11,2022-06-22,28.0,PM,0.0,0.0,0.45,"POLYGON ((-77.0161471263073 42.87876009965379, -77.01622910630189 42.87877574965471, -77.01622605430526 42.87878446761656, -77.01614407429975 42.87876881761369, -77.0161471263073 42.87876009965379))",POINT (-77.01618659030342 42.87877228363477),0.0,0.0
20220622,205,0.0577178571428571,0.081,0.0854071428571428,0.2737857142857142,13,13,2022-06-22,16.0,PM,0.0,0.0,0.45,"POLYGON ((-77.01631781629607 42.878793019655696, -77.01640086629061 42.87880880965664, -77.01639781431692 42.87881752762256, -77.01631476431128 42.87880173761965, -77.01631781629607 42.878793019655696))",POINT (-77.01635781530356 42.87880527363871),0.0,0.0
20220622,207,0.0544206896551724,0.0799758620689655,0.0801827586206896,0.2792172413793103,13,15,2022-06-22,1.0,PM,0.0,0.65,3.75,"POLYGON ((-77.01648416628514 42.87882513965757, -77.01657077627945 42.87884145965854, -77.01656772432843 42.87885017762849, -77.01648111432254 42.87883385762547, -77.01648416628514 42.87882513965757))",POINT (-77.01652594530377 42.878837658642595),0.0,0.0
20220622,209,0.0623676470588235,0.0915441176470588,0.0998323529411764,0.3210852941176471,14,1,2022-06-22,34.0,PM,0.0,0.15,0.75,"POLYGON ((-77.0152634154788 42.87861862947594, -77.01536006547242 42.87863684947701, -77.01535701513305 42.87864556775416, -77.01526036512651 42.8786273477508, -77.0152634154788 42.87861862947594))",POINT (-77.01531021530252 42.87863209861454),0.0,0.0
20220622,211,0.0586033333333333,0.0872766666666666,0.09017,0.3259033333333333,14,3,2022-06-22,30.0,PM,0.0,0.0,0.7,"POLYGON ((-77.01544690546675 42.87865372947798, -77.01553309546105 42.87866998947896, -77.01553004514477 42.87867870776021, -77.01544385513894 42.87866244775718, -77.01544690546675 42.87865372947798))",POINT (-77.01548847530275 42.878666218618655),0.0,0.0
20220622,213,0.0579172413793103,0.0862103448275862,0.0884068965517241,0.3226586206896552,14,5,2022-06-22,36.0,PM,0.0,0.0,0.45,"POLYGON ((-77.01562554545498 42.87868724947999, -77.01571144544931 42.87870313948095, -77.01570839515688 42.87871185776642, -77.01562249515105 42.87869596776343, -77.01562554545498 42.87868724947999))",POINT (-77.01566697030296 42.87869955362278),0.0,0.0
20220622,215,0.0631,0.0885033333333333,0.09592,0.2928366666666667,14,7,2022-06-22,32.0,PM,0.0,0.0,0.9,"POLYGON ((-77.01579561544378 42.87871905948189, -77.01588206543806 42.878735509482865, -77.01587901516842 42.87874422777239, -77.01579256516258 42.878727777769356, -77.01579561544378 42.87871905948189))",POINT (-77.01583731530307 42.87873164362671),0.0,0.0
20220622,217,0.0560482758620689,0.0817137931034482,0.0818620689655172,0.2944689655172414,14,9,2022-06-22,11.0,PM,0.0,0.25,0.45,"POLYGON ((-77.01597173543217 42.878753009483866, -77.01606162542629 42.87877012948487, -77.0160585751806 42.87877884777865, -77.01596868517449 42.87876172777552, -77.01597173543217 42.878753009483866))",POINT (-77.01601515530322 42.87876592863079),0.0,0.0
20220622,219,0.0567862068965517,0.0808241379310344,0.0828137931034482,0.2714793103448276,14,11,2022-06-22,4.0,PM,0.0,0.075,0.475,"POLYGON ((-77.01614699542066 42.878785999485835, -77.01622880541527 42.87880175948676, -77.01622575519191 42.8788104777845, -77.01614394518637 42.87879471778163, -77.01614699542066 42.878785999485835))",POINT (-77.0161863753034 42.87879823863476),0.0,0.0
20220622,221,0.0567482758620689,0.0804551724137931,0.0825758620689655,0.2756206896551724,14,13,2022-06-22,25.0,PM,0.0,0.0,0.65,"POLYGON ((-77.01631919540932 42.87881849948776, -77.01640213540387 42.8788346194887, -77.01639908520364 42.87884333779053, -77.01631614519806 42.87882721778763, -77.01631919540932 42.87881849948776))",POINT (-77.01635914030354 42.87883091863872),0.0,0.0
20220622,223,0.0606533333333333,0.0853666666666666,0.0917766666666666,0.2776666666666667,14,15,2022-06-22,21.0,PM,0.0,0.15,1.2,"POLYGON ((-77.01648611539831 42.87885034948965, -77.01657280539261 42.87886691949062, -77.01656975521519 42.8788756377965, -77.01648306520933 42.878859067793485, -77.01648611539831 42.87885034948965))",POINT (-77.0165279353037 42.87886299364263),0.0,0.0
20220622,225,0.061278125,0.088625,0.093475,0.33255,15,1,2022-06-22,12.0,PM,0.0,0.45,2.4,"POLYGON ((-77.01526275297326 42.87864230900207, -77.01536117296679 42.878661219003185, -77.01535812763872 42.878669938228064, -77.01525970763204 42.87865102822462, -77.01526275297326 42.87864230900207))",POINT (-77.0153104403025 42.87865612361455),20.0,0.0
20220622,227,0.0581666666666666,0.0880799999999999,0.0890366666666666,0.3364533333333333,15,3,2022-06-22,19.0,PM,0.0,0.15,1.0,"POLYGON ((-77.01545134296084 42.8786782890042, -77.01553761295519 42.87869461900517, -77.01553456765069 42.87870333823422, -77.01544829764481 42.8786870082312, -77.01545134296084 42.8786782890042))",POINT (-77.01549295530273 42.878690813618775),5.0,0.0
20220622,229,0.0565,0.0849933333333333,0.0844233333333333,0.3303633333333333,15,5,2022-06-22,29.0,PM,0.0,0.05,4.1499999999999995,"POLYGON ((-77.01562582294935 42.87871099900613, -77.0157131729436 42.878727329007134, -77.01571012766259 42.878736048240334, -77.01562277765665 42.87871971823728, -77.01562582294935 42.87871099900613))",POINT (-77.01566797530292 42.8787235236228),5.0,0.0
20220622,231,0.0625655172413793,0.0900620689655172,0.0949,0.307351724137931,15,7,2022-06-22,27.0,PM,0.0,0.1,0.3,"POLYGON ((-77.01579498293822 42.87874309900805, -77.01588199293248 42.87875936900902, -77.01587894767403 42.87876808824622, -77.01579193766811 42.878751818243195, -77.01579498293822 42.87874309900805))",POINT (-77.0158369653031 42.8787555936267),5.0,0.0
20220622,233,0.0532655172413793,0.077351724137931,0.0752448275862068,0.3001827586206896,15,9,2022-06-22,24.0,PM,0.0,0.7,2.5,"POLYGON ((-77.01597247292653 42.878776469010056, -77.01605998292077 42.878792909011025, -77.01605693768607 42.87880162825243, -77.01596942768015 42.87878518824939, -77.01597247292653 42.878776469010056))",POINT (-77.01601470530325 42.878789048630814),15.0,0.0
20220622,235,0.0569785714285714,0.079825,0.0809464285714285,0.2773071428571428,15,11,2022-06-22,22.0,PM,0.0,0.0,3.8,"POLYGON ((-77.01614684291506 42.87880955901202, -77.0162295029096 42.87882513901293, -77.01622645769756 42.87883385825836, -77.01614379769198 42.87881827825547, -77.01614684291506 42.87880955901202))",POINT (-77.01618665030344 42.878821708634774),0.0,0.0
20220622,237,0.0524482758620689,0.0763862068965517,0.0741206896551724,0.2910931034482759,15,13,2022-06-22,18.0,PM,0.0,0.0,2.1,"POLYGON ((-77.01631974290368 42.87884241901395, -77.01640279289822 42.878858109014885, -77.01639974770931 42.87886682826439, -77.01631669770369 42.878851138261496, -77.01631974290368 42.87884241901395))",POINT (-77.01635974530357 42.87885462363876),0.0,0.0
20220622,239,0.0596703703703703,0.0875333333333333,0.0900111111111111,0.3090740740740741,15,15,2022-06-22,8.0,PM,0.0,0.25,2.8,"POLYGON ((-77.01648824289258 42.87887401901584, -77.01657365288698 42.87889058901682, -77.01657060772091 42.87889930827038, -77.01648519771511 42.87888273826738, -77.01648824289258 42.87887401901584))",POINT (-77.01652942530372 42.878886663642675),15.0,0.0
20220622,241,0.0645233333333333,0.09355,0.1025833333333333,0.3247333333333334,16,1,2022-06-22,10.0,PM,0.0,0.025,0.525,"POLYGON ((-77.01526415760485 42.87866839987841, -77.01535825759863 42.87868614987945, -77.01535520300682 42.87869486735164, -77.01526110300046 42.87867711734836, -77.01526415760485 42.87866839987841))",POINT (-77.01530968030254 42.878681633614526),0.0,0.0
20220622,243,0.0595448275862069,0.0870551724137931,0.0907965517241379,0.3265620689655172,16,3,2022-06-22,15.0,PM,0.0,0.0,0.4,"POLYGON ((-77.0154515475925 42.878703839880494, -77.01553843758678 42.87871995988147, -77.01553538301903 42.87872867735794, -77.01544849301315 42.8787125573549, -77.0154515475925 42.878703839880494))",POINT (-77.01549346530277 42.87871625861879),0.0,0.0
20220622,245,0.0606931034482758,0.0877724137931034,0.0916586206896551,0.3034655172413793,16,5,2022-06-22,2.0,PM,0.0,0.025,0.725,"POLYGON ((-77.01562774758091 42.87873677988246, -77.01571257757533 42.87875304988341, -77.01570952303082 42.87876176736401, -77.0156246930251 42.87874549736105, -77.01562774758091 42.87873677988246))",POINT (-77.01566863530289 42.87874927362281),0.0,0.0
20220622,247,0.0614964285714285,0.088275,0.0929928571428571,0.2809392857142857,16,7,2022-06-22,6.0,PM,0.0,0.0,0.3,"POLYGON ((-77.01579535756989 42.87876848988434, -77.0158817375642 42.87878509988531, -77.01587868304227 42.87879381736992, -77.01579230303645 42.87877720736691, -77.01579535756989 42.87876848988434))",POINT (-77.01583702030302 42.87878115362668),0.0,0.0
20220622,249,0.0582689655172413,0.0849103448275862,0.0874724137931034,0.2849965517241379,16,9,2022-06-22,2.0,PM,0.0,0.15,0.7000000000000001,"POLYGON ((-77.01597232755826 42.87880239988634, -77.01605950755251 42.8788192798873, -77.01605645305432 42.87882799737613, -77.01596927304844 42.878811117373104, -77.01597232755826 42.87880239988634))",POINT (-77.0160143903032 42.8788151986308),0.0,0.0
20220622,251,0.0589857142857142,0.0821607142857143,0.0845607142857143,0.2681214285714285,16,11,2022-06-22,15.0,PM,0.0,0.0,0.55,"POLYGON ((-77.01614480754692 42.87883594988826, -77.01622868754141 42.87885153988918, -77.01622563306579 42.87886025738203, -77.01614175306008 42.87884466737911, -77.01614480754692 42.87883594988826))",POINT (-77.01618522030346 42.878848103634745),0.0,0.0
20220622,253,0.0582035714285714,0.0820821428571428,0.087875,0.2800214285714286,16,13,2022-06-22,20.0,PM,0.0,0.05,0.55,"POLYGON ((-77.0163182575355 42.8788683798902, -77.01640454752982 42.878884909891184, -77.0164014930777 42.87889362738821, -77.01631520307187 42.878877097385164, -77.0163182575355 42.8788683798902))",POINT (-77.01635987530358 42.87888100363876),0.0,0.0
20220622,255,0.0559133333333333,0.0802666666666666,0.0803966666666666,0.3059633333333333,16,15,2022-06-22,6.0,PM,0.0,0.05,0.35,"POLYGON ((-77.01648951752425 42.878901109892126, -77.01657602751854 42.8789172498931, -77.01657297308932 42.8789259673942, -77.01648646308347 42.87890982739116, -77.01648951752425 42.878901109892126))",POINT (-77.0165312453038 42.87891353864273),0.0,0.0
20220622,257,0.0668323529411764,0.0969441176470588,0.1084264705882352,0.3163911764705882,17,1,2022-06-22,5.0,PM,0.0,0.075,0.425,"POLYGON ((-77.01526268002084 42.87869194033656, -77.01536373001422 42.87871097033768, -77.0153606705913 42.87871968689367, -77.01525962058444 42.87870065689015, -77.01526268002084 42.87869194033656))",POINT (-77.01531167530253 42.87870581361459),0.0,0.0
20220622,259,0.0651103448275862,0.0950344827586206,0.1009275862068965,0.3242862068965517,17,3,2022-06-22,9.0,PM,0.0,0.025,0.125,"POLYGON ((-77.01545400000823 42.87872780033869, -77.0155410600025 42.878743770339646, -77.01553800060333 42.87875248689985, -77.01545094059742 42.87873651689683, -77.01545400000823 42.87872780033869))",POINT (-77.01549600030278 42.87874014361884),0.0,0.0
20220622,261,0.0628892857142857,0.0909535714285714,0.0981214285714285,0.2985642857142857,17,5,2022-06-22,18.0,PM,0.0,0.0,0.6,"POLYGON ((-77.01562984999667 42.878760610340635, -77.01571395999113 42.87877645034159, -77.01571090061503 42.87878516690591, -77.01562679060935 42.87876932690297, -77.01562984999667 42.878760610340635))",POINT (-77.01567037530292 42.878772888622855),0.0,0.0
20220622,263,0.0691714285714285,0.0982464285714285,0.1105071428571428,0.2787428571428572,17,7,2022-06-22,31.0,PM,0.0,0.0,0.85,"POLYGON ((-77.01579567998579 42.878792270342494, -77.01588212998008 42.87880875034346, -77.01587907062643 42.878817466911784, -77.01579262062057 42.87880098690876, -77.01579567998579 42.878792270342494))",POINT (-77.01583737530308 42.8788048686267),0.0,0.0
20220622,265,0.0582148148148148,0.0841074074074074,0.0877148148148148,0.2834814814814815,17,9,2022-06-22,26.0,PM,0.0,0.1,0.5,"POLYGON ((-77.0159730499741 42.878826240344495, -77.01605681996861 42.87884222034541, -77.01605376063824 42.87885093691788, -77.01596999063256 42.87883495691496, -77.0159730499741 42.878826240344495))",POINT (-77.01601340530326 42.878838588630764),0.0,0.0
20220622,267,0.0570103448275862,0.0817482758620689,0.0843206896551724,0.2744448275862068,17,11,2022-06-22,36.0,PM,0.0,0.0,0.2,"POLYGON ((-77.01614631996271 42.878858640346415, -77.01623048995721 42.87887520034737, -77.01622743065003 42.87888391692397, -77.01614326064433 42.87886735692102, -77.01614631996271 42.878858640346415))",POINT (-77.01618687530338 42.87887127863476),0.0,0.0
20220622,269,0.0575827586206896,0.0835586206896551,0.0847137931034482,0.2999275862068966,17,13,2022-06-22,23.0,PM,0.0,0.0,0.6,"POLYGON ((-77.01631968995129 42.87889193034837, -77.01640552994567 42.87890876034933, -77.01640247066186 42.878917476930084, -77.01631663065604 42.87890064692708, -77.01631968995129 42.87889193034837))",POINT (-77.01636108030354 42.87890470363879),0.0,0.0
20220622,271,0.058551724137931,0.0842275862068965,0.0844379310344827,0.3124379310344827,17,15,2022-06-22,27.0,PM,0.0,0.0,0.65,"POLYGON ((-77.0164903099401 42.87892471035027, -77.01657728993439 42.87894168035126, -77.01657423067347 42.8789503969361, -77.0164872506676 42.878933426933045, -77.0164903099401 42.87892471035027))",POINT (-77.01653227030368 42.878937553642736),0.0,0.0
20220622,273,0.0689787878787878,0.1004030303030303,0.1108666666666666,0.3258151515151515,18,1,2022-06-22,22.0,PM,0.0,0.125,0.525,"POLYGON ((-77.01526715829715 42.87871713000952, -77.01536428829078 42.87873616001062, -77.01536123231475 42.87874487722077, -77.01526410230817 42.87872584721738, -77.01526715829715 42.87871713000952))",POINT (-77.01531419530245 42.87873100361462),0.0,0.0
20220622,275,0.0625266666666666,0.09057,0.0973333333333333,0.3185766666666667,18,3,2022-06-22,13.0,PM,0.0,0.075,0.425,"POLYGON ((-77.01545413828485 42.8787531200116, -77.01554204504373 42.878770837738614, -77.01553898909135 42.878779554952985, -77.01545108232081 42.878761837223905, -77.01545413828485 42.8787531200116))",POINT (-77.01549656368492 42.87876633748182),0.0,0.0
20220622,277,0.0590862068965517,0.0856482758620689,0.0884758620689655,0.3060827586206897,18,5,2022-06-22,33.0,PM,0.0,1.0,1.2,"POLYGON ((-77.01563060827323 42.87878599001359, -77.01571459826769 42.87880167001452, -77.01571154233845 42.87881038723301, -77.01562755233276 42.87879470723007, -77.01563060827323 42.87878599001359))",POINT (-77.01567107530293 42.87879818862288),20.0,0.0
20220622,279,0.0672724137931034,0.0966448275862068,0.108251724137931,0.2867896551724138,18,7,2022-06-22,4.0,PM,0.0,0.375,1.075,"POLYGON ((-77.0157951982624 42.87881753001541, -77.01588251825666 42.878834560016394, -77.0158794623498 42.87884327723886, -77.0157921423439 42.878826247235814, -77.0157951982624 42.87881753001541))",POINT (-77.015837330303 42.87883040362667),5.0,0.0
20220622,281,0.0627392857142857,0.0892892857142857,0.0957678571428571,0.2842321428571428,18,9,2022-06-22,11.0,PM,0.0,0.275,1.0750000000000002,"POLYGON ((-77.01597133825084 42.87885145001737, -77.0160569982452 42.87886775001835, -77.01605394236165 42.87887646724496, -77.01596828235583 42.87886016724196, -77.01597133825084 42.87885145001737))",POINT (-77.01601264030323 42.87886395863073),5.0,0.0
20220622,283,0.05799,0.0819,0.0859266666666666,0.2836866666666667,18,11,2022-06-22,7.0,PM,0.0,0.05,1.9,"POLYGON ((-77.01614370823948 42.87888393001933, -77.01623092823375 42.87890018002029, -77.01622787237342 42.87890889725103, -77.01614065236751 42.878892647248, -77.01614370823948 42.87888393001933))",POINT (-77.01618579030344 42.87889641363474),0.0,0.0
20220622,285,0.0599413793103448,0.0849586206896551,0.089351724137931,0.3009896551724138,18,13,2022-06-22,16.0,PM,0.0,0.0,0.85,"POLYGON ((-77.01631913822796 42.87891695002129, -77.01640565822227 42.87893312002227, -77.01640260238528 42.87894183725716, -77.0163160823794 42.87892566725413, -77.01631913822796 42.87891695002129))",POINT (-77.0163608703036 42.8789293936388),0.0,0.0
